nta_id,total_pop,mean_income,below_poverty_line_count,below_poverty_line_and_50_count,mean_rent,unemployment_count,latinx_count,white_count,black_count,native_count,asian_count,naturalized_citizen_count,noncitizen_count,uninsured_count,school_count,eviction_count,store_count,sub_count,bus_count,mean_ridership,perc_covered_by_transit,nta_type,Name,transportation_desert_4cat,transportation_desert_3cat,borough.x,borough.y,geometry
MN0702,95311,133811.83333333334,7361,3829,2067.6666666666665,2115,12678,69259,4025,38,7308,10319,8815,3153,21,257,63,3,97,18113.5,100,0,Upper West Side (Central),Excellent,Excellent,Manhattan,Manhattan,"list(c(-73.9843088955015, -73.984697580911, -73.9861819941366, -73.9880545412037, -73.989894390288, -73.9912420918403, -73.9915676124392, -73.9928571064622, -73.9946736174299, -73.990484, -73.98814, -73.987308, -73.986544, -73.985679, -73.985072, -73.983515, -73.981521, -73.980673, -73.977831, -73.974997, -73.974532, -73.974067, -73.973571, -73.971724, -73.971223, -73.97076, -73.970301, -73.969832, -73.969335, -73.968844, -73.968385, -73.967927, -73.96745, -73.966552, -73.966094, -73.965632, -73.965177, 
-73.964685, -73.964176, -73.967012, -73.96987, -73.969415, -73.970836, -73.972257, -73.973651, -73.976492, -73.9824834097892, -73.9843088955015, 40.7981575566581, 40.7976175939264, 40.7955554434041, 40.7929540963897, 40.7903981734938, 40.788525943166, 40.7880737291454, 40.7862823608611, 40.7837588593345, 40.782377, 40.781409, 40.781041, 40.780658, 40.780313, 40.78178, 40.781126, 40.780282, 40.779925, 40.77873, 40.777533, 40.778168, 40.778805, 40.779478, 40.782021, 40.782706, 40.78334, 40.783975, 
40.784611, 40.785294, 40.785967, 40.786596, 40.787222, 40.787861, 40.789108, 40.789734, 40.790365, 40.790991, 40.791664, 40.792362, 40.79356, 40.794736, 40.795361, 40.795963, 40.796561, 40.797149, 40.798289, 40.800693525922, 40.7981575566581))"
MN0703,52334,93162.66666666667,8763,3527,1645,1653,14144,25267,6114,22,5251,7436,6953,2515,7,198,59,2,52,12547.5,100,0,Upper West Side-Manhattan Valley,Excellent,Excellent,Manhattan,Manhattan,"list(c(-73.9788547425594, -73.9806163897831, -73.9824834097892, -73.976492, -73.973651, -73.972257, -73.970836, -73.969415, -73.96987, -73.967012, -73.964176, -73.963804, -73.962834, -73.96144, -73.960037, -73.959077, -73.958354, -73.958195, -73.959647, -73.961077, -73.963861, -73.964387, -73.966701, -73.968048, -73.971133, -73.9771693704015, -73.9788547425594, 40.8057344794073, 40.8032871947296, 40.800693525922, 40.798289, 40.797149, 40.796561, 40.795963, 40.795361, 40.794736, 40.79356, 40.792362, 
40.792881, 40.794203, 40.796111, 40.798038, 40.799352, 40.800337, 40.800553, 40.801156, 40.8018, 40.802972, 40.803194, 40.804169, 40.804684, 40.805802, 40.8080758025752, 40.8057344794073))"
MN0801,52112,127826.85714285714,3179,1011,2462.1428571428573,691,4470,37353,2129,19,7353,5972,8562,1185,9,185,44,1,54,NA,86.0479582387714,0,Upper East Side-Lenox Hill-Roosevelt Island,Satisfactory,Excellent,Manhattan,Manhattan,"list(list(c(-73.959645, -73.957404, -73.955037, -73.954575, -73.954112, -73.953649, -73.953188, -73.952686, -73.955055, -73.957294, -73.957794, -73.958255, -73.958717, -73.959645, 40.771064, 40.77012, 40.76912, 40.769755, 40.770389, 40.771024, 40.771657, 40.77234, 40.773337, 40.774283, 40.7736, 40.772965, 40.772331, 40.771064)), list(c(-73.948447, -73.947643, -73.946626, -73.944715, -73.941312, -73.935323, -73.934956, -73.937466, -73.940145, -73.94019, -73.942146, -73.944658, -73.945138, -73.945398, 
-73.94773, -73.950093, -73.950281, -73.952788, -73.955037, -73.955502, -73.955999, -73.956496, -73.956956, -73.957412, -73.959777, -73.962014, -73.96247, -73.962929, -73.963401, -73.963843, -73.964299, -73.964755, -73.965214, -73.96567, -73.966583, -73.964314, -73.961966, -73.959722, -73.958934, -73.958811, -73.958478, -73.955527, -73.953843, -73.953167, -73.949972, -73.948447, 40.763475, 40.764192, 40.763865, 40.762879, 40.766918, 40.770485, 40.77173, 40.772504, 40.772951, 40.772955, 40.772037, 
40.769846, 40.769107, 40.768647, 40.766084, 40.767036, 40.767122, 40.76817, 40.76912, 40.768485, 40.767804, 40.767119, 40.766493, 40.765868, 40.766868, 40.767812, 40.767185, 40.766559, 40.765911, 40.765309, 40.764683, 40.764058, 40.763432, 40.762805, 40.761552, 40.760599, 40.759619, 40.758663, 40.758335, 40.758256, 40.75854, 40.757243, 40.759355, 40.759873, 40.763646, 40.763475)))"
MN0802,54413,185795.57142857142,2357,999,2307.3571428571427,899,3735,45115,475,8,3698,6323,3746,740,4,115,59,7,64,27336.571428571428,100,0,Upper East Side-Carnegie Hill,Excellent,Excellent,Manhattan,Manhattan,"list(c(-73.958096, -73.959469, -73.960416, -73.961361, -73.962303, -73.96323, -73.963729, -73.964687, -73.966074, -73.967039, -73.967994, -73.969365, -73.971189, -73.973015, -73.971411, -73.969801, -73.968187, -73.966583, -73.96567, -73.965214, -73.964755, -73.964299, -73.963843, -73.963401, -73.962929, -73.96247, -73.962014, -73.961559, -73.961102, -73.960602, -73.959645, -73.958717, -73.958255, -73.957794, -73.957294, -73.956798, -73.956334, -73.955869, -73.955408, -73.954945, -73.954482, -73.953984, 
-73.953492, -73.953033, -73.952575, -73.952122, -73.951659, -73.951199, -73.950739, -73.950282, -73.949332, -73.950174, -73.950927, -73.952551, -73.954163, -73.955778, -73.956718, -73.957636, -73.958096, 40.784718, 40.782833, 40.781532, 40.780241, 40.778947, 40.777677, 40.776994, 40.775677, 40.773773, 40.772461, 40.771147, 40.769271, 40.766767, 40.764279, 40.763588, 40.762914, 40.762227, 40.761552, 40.762805, 40.763432, 40.764058, 40.764683, 40.765309, 40.765911, 40.766559, 40.767185, 40.767812, 
40.768437, 40.769059, 40.769749, 40.771064, 40.772331, 40.772965, 40.7736, 40.774283, 40.774967, 40.775601, 40.776236, 40.776868, 40.777504, 40.778139, 40.778822, 40.779496, 40.780126, 40.780753, 40.781387, 40.782008, 40.782634, 40.783262, 40.783891, 40.785194, 40.785549, 40.785866, 40.786549, 40.787227, 40.787914, 40.786601, 40.785344, 40.784718))"
MN0803,48838,118727.42857142857,3288,1089,2230,1147,5119,35589,1172,0,5586,5553,5737,1606,3,145,59,1,33,18396.5,96.28118735335555,0,Upper East Side-Yorkville,Excellent,Excellent,Manhattan,Manhattan,"list(c(-73.950282, -73.948039, -73.94567, -73.946131, -73.946591, -73.947049, -73.947508, -73.947968, -73.950336, -73.952575, -73.953033, -73.953492, -73.953984, -73.954482, -73.954945, -73.955408, -73.955869, -73.956334, -73.956798, -73.957294, -73.955055, -73.952686, -73.952186, -73.951723, -73.951261, -73.950798, -73.950339, -73.948084, -73.945728, -73.944466, -73.944337, -73.94019, -73.940145, -73.937466, -73.937858, -73.937655, -73.93638, -73.935855, -73.934412, -73.937608, -73.943604, -73.944054, 
-73.944723, -73.947069, -73.948925, -73.949332, -73.950282, 40.783891, 40.782942, 40.781947, 40.781316, 40.780692, 40.780064, 40.779438, 40.778807, 40.77981, 40.780753, 40.780126, 40.779496, 40.778822, 40.778139, 40.777504, 40.776868, 40.776236, 40.775601, 40.774967, 40.774283, 40.773337, 40.77234, 40.77302, 40.773657, 40.774292, 40.774927, 40.775564, 40.774611, 40.773622, 40.773065, 40.773108, 40.772955, 40.772951, 40.772504, 40.774088, 40.775086, 40.776921, 40.777212, 40.778093, 40.781754, 40.78265, 
40.782964, 40.783247, 40.784236, 40.785021, 40.785194, 40.783891))"
MN0901,37379,75934.625,5782,1394,1938.75,1088,7791,17257,4531,179,6231,3433,6944,1411,4,91,30,2,57,11379,100,0,Morningside Heights,Excellent,Excellent,Manhattan,Manhattan,"list(c(-73.971227537681, -73.9750969903285, -73.9771693704015, -73.971133, -73.968048, -73.966701, -73.964387, -73.963861, -73.961077, -73.959647, -73.959147, -73.958249, -73.958204, -73.958182, -73.957266, -73.956344, -73.95543, -73.954966, -73.953576, -73.952101, -73.953544, -73.954081, -73.955707, -73.956269, -73.957546, -73.958292, -73.959493, -73.960687, -73.961575, -73.962067, -73.96298, -73.967982575439, -73.968082, -73.971227537681, 40.816330211278, 40.8109547580953, 40.8080758025752, 40.805802, 
40.804684, 40.804169, 40.803194, 40.802972, 40.8018, 40.801156, 40.801844, 40.803107, 40.803894, 40.805597, 40.806916, 40.808174, 40.809429, 40.810064, 40.809477, 40.811442, 40.812051, 40.81228, 40.814144, 40.813375, 40.814834, 40.815687, 40.817007, 40.817511, 40.81791, 40.818099, 40.818512, 40.8208258025057, 40.8207, 40.816330211278))"
MN0902,23769,35952.5,7022,3471,1136.75,921,13048,3067,5884,35,1289,4639,4515,2156,15,136,30,1,40,13371,100,0,Manhattanville-West Harlem,Excellent,Excellent,Manhattan,Manhattan,"list(c(-73.9659860397117, -73.967982575439, -73.96298, -73.962067, -73.961575, -73.960687, -73.959493, -73.958292, -73.957546, -73.956269, -73.955707, -73.954081, -73.953544, -73.952101, -73.950927, -73.95035, -73.94902, -73.948356, -73.947036, -73.946078, -73.948083, -73.948541, -73.949921, -73.950829, -73.952911, -73.953676, -73.955697, -73.957083, -73.959192, -73.9636574765412, -73.9650921290632, -73.9657062398566, -73.9659860397117, 40.8233520313851, 40.8208258025057, 40.818512, 40.818099, 40.81791, 
40.817511, 40.817007, 40.815687, 40.814834, 40.813375, 40.814144, 40.81228, 40.812051, 40.811442, 40.812575, 40.813159, 40.815021, 40.816374, 40.819209, 40.821264, 40.822108, 40.821487, 40.822073, 40.820829, 40.821697, 40.822019, 40.822876, 40.823202, 40.824342, 40.8262983766213, 40.8244831020016, 40.8237060638549, 40.8233520313851))"
MN0903,52510,54631.42857142857,11916,6506,1405.4285714285713,2036,25050,10132,13642,14,1894,9223,9898,6024,4,460,79,3,60,11882.666666666666,100,0,Hamilton Heights-Sugar Hill,Excellent,Excellent,Manhattan,Manhattan,"list(c(-73.9599182216476, -73.9614512106068, -73.9623499039728, -73.963182, -73.9636574765412, -73.959192, -73.957083, -73.955697, -73.953676, -73.952911, -73.950829, -73.949921, -73.948541, -73.948083, -73.946078, -73.945155, -73.942924, -73.940595, -73.939248, -73.938588, -73.940167, -73.940346, -73.941368, -73.94298, -73.945824, -73.948291, -73.950279, -73.9586114327074, -73.9599182216476, 40.8343854046995, 40.8308695278475, 40.8288083941493, 40.8269, 40.8262983766213, 40.824342, 40.823202, 40.822876, 
40.822019, 40.821697, 40.820829, 40.822073, 40.821487, 40.822108, 40.821264, 40.820876, 40.82326, 40.826414, 40.828296, 40.829717, 40.830383, 40.830458, 40.830891, 40.831568, 40.832766, 40.833861, 40.834326, 40.8373824967255, 40.8343854046995))"
MN1001,49945,61494.2,10747,2616,1332.3,1498,10116,11112,24039,12,3002,6469,5608,2606,16,365,68,6,70,12223.833333333334,100,0,Harlem (South),Excellent,Excellent,Manhattan,Manhattan,"list(c(-73.957266, -73.958182, -73.958204, -73.958249, -73.959147, -73.959647, -73.958195, -73.957798, -73.955289, -73.952483, -73.949604, -73.94922, -73.948311, -73.946974, -73.945968, -73.945052, -73.944597, -73.946131, -73.945693, -73.944302, -73.942754, -73.941771, -73.944994, -73.947839, -73.95068, -73.952101, -73.953576, -73.954966, -73.95543, -73.956344, -73.957266, 40.806916, 40.805597, 40.803894, 40.803107, 40.801844, 40.801156, 40.800553, 40.800479, 40.799435, 40.798253, 40.79705, 40.79691, 
40.798129, 40.799961, 40.801342, 40.802599, 40.803228, 40.803877, 40.804515, 40.806391, 40.805744, 40.807089, 40.808446, 40.809641, 40.810843, 40.811442, 40.809477, 40.810064, 40.809429, 40.808174, 40.806916))"
MN1002,82712,53555.86666666667,20765,8579,1188.3333333333333,4697,21612,8102,48783,70,1797,9345,9665,6150,20,1122,111,5,106,5921.4,100,0,Harlem (North),Excellent,Excellent,Manhattan,Manhattan,"list(c(-73.945155, -73.946078, -73.947036, -73.948356, -73.94902, -73.95035, -73.950927, -73.952101, -73.95068, -73.947839, -73.944994, -73.941771, -73.940861, -73.939949, -73.939018, -73.938593, -73.937635, -73.936688, -73.93621, -73.935756, -73.934128, -73.934475, -73.933823, -73.932327, -73.933059, -73.933459, -73.933144, -73.933006, -73.934705, -73.934402, -73.936496, -73.937957, -73.938683, -73.939343, -73.940167, -73.938588, -73.939248, -73.940595, -73.942924, -73.945155, 40.820876, 40.821264, 
40.819209, 40.816374, 40.815021, 40.813159, 40.812575, 40.811442, 40.810843, 40.809641, 40.808446, 40.807089, 40.808334, 40.809582, 40.810856, 40.811435, 40.812748, 40.814044, 40.814674, 40.815326, 40.817734, 40.819697, 40.819491, 40.819503, 40.828156, 40.833184, 40.834815, 40.835679, 40.835626, 40.836054, 40.834569, 40.833454, 40.832801, 40.831612, 40.830383, 40.829717, 40.828296, 40.826414, 40.82326, 40.820876))"
MN1101,58553,50623.818181818184,16309,6856,1148.090909090909,2403,25361,11293,14255,68,6415,6623,6866,3238,28,423,121,3,49,14484.666666666666,97.74772985446874,0,East Harlem (South),Excellent,Excellent,Manhattan,Manhattan,"list(c(-73.94922, -73.949405, -73.950158, -73.951111, -73.952984, -73.954817, -73.955275, -73.955778, -73.954163, -73.952551, -73.950927, -73.950174, -73.949332, -73.948925, -73.947069, -73.944723, -73.944054, -73.943604, -73.937608, -73.934412, -73.931847, -73.929881, -73.928277, -73.926318, -73.925745, -73.927708, -73.930619, -73.935433, -73.936239, -73.931788, -73.935049, -73.935217, -73.935337, -73.937737, -73.938649, -73.941035, -73.943272, -73.942804, -73.941876, -73.943483, -73.945096, -73.9467, 
-73.948311, -73.94922, 40.79691, 40.796631, 40.795588, 40.794285, 40.791722, 40.789205, 40.788584, 40.787914, 40.787227, 40.786549, 40.785866, 40.785549, 40.785194, 40.785021, 40.784236, 40.783247, 40.782964, 40.78265, 40.781754, 40.778093, 40.777892, 40.776222, 40.776899, 40.778242, 40.778405, 40.780964, 40.782246, 40.783249, 40.785687, 40.790173, 40.79169, 40.791782, 40.791837, 40.792816, 40.791558, 40.792546, 40.793488, 40.794133, 40.795406, 40.796073, 40.796764, 40.79745, 40.798129, 40.79691))"
MN1102,64762,33329.166666666664,22829,9418,946.0833333333334,2546,29958,5714,25262,47,2461,6414,7826,5685,27,676,151,2,83,21160,91.4315392334947,0,East Harlem (North),Excellent,Excellent,Manhattan,Manhattan,"list(c(-73.932605, -73.932401, -73.932327, -73.933823, -73.934475, -73.934128, -73.935756, -73.93621, -73.936688, -73.937635, -73.938593, -73.939018, -73.939949, -73.940861, -73.941771, -73.942754, -73.944302, -73.945693, -73.946131, -73.944597, -73.945052, -73.945968, -73.946974, -73.948311, -73.9467, -73.945096, -73.943483, -73.941876, -73.942804, -73.943272, -73.941035, -73.938649, -73.937737, -73.935337, -73.935217, -73.935049, -73.931788, -73.929615, -73.92651, -73.928268, -73.927257, -73.927599, 
-73.925291, -73.925081, -73.92725, -73.928225, -73.931801, -73.932477, -73.932605, 40.811517, 40.814151, 40.819503, 40.819491, 40.819697, 40.817734, 40.815326, 40.814674, 40.814044, 40.812748, 40.811435, 40.810856, 40.809582, 40.808334, 40.807089, 40.805744, 40.806391, 40.804515, 40.803877, 40.803228, 40.802599, 40.801342, 40.799961, 40.798129, 40.79745, 40.796764, 40.796073, 40.795406, 40.794133, 40.793488, 40.792546, 40.791558, 40.792816, 40.791837, 40.791782, 40.79169, 40.790173, 40.791399, 40.790868, 
40.792299, 40.794876, 40.79803, 40.802002, 40.802521, 40.802558, 40.80385, 40.807876, 40.808864, 40.811517))"
MN1191,2009,NA,1157,189,NA,154,482,376,1045,11,63,194,158,188,1,1,1,1,16,NA,1.2013189299087867,9,Randall's Island,Poor,Poor,Manhattan,Manhattan,"list(c(-73.935433, -73.930619, -73.927708, -73.925745, -73.924816, -73.920999, -73.919965, -73.91909, -73.917171, -73.915344, -73.912069, -73.910296, -73.910673, -73.912456, -73.913624, -73.919861, -73.921742, -73.923022, -73.925081, -73.925291, -73.927599, -73.927257, -73.928268, -73.92651, -73.929615, -73.931788, -73.936239, -73.935433, 40.783249, 40.782246, 40.780964, 40.778405, 40.778758, 40.781749, 40.782635, 40.783368, 40.784193, 40.786116, 40.789339, 40.790657, 40.793116, 40.796096, 40.796786, 
40.799353, 40.801689, 40.802425, 40.802521, 40.802002, 40.79803, 40.794876, 40.792299, 40.790868, 40.791399, 40.790173, 40.785687, 40.783249))"
MN1201,83914,50958.545454545456,17298,10602,1305.7272727272727,3935,60712,10311,8523,59,2901,20191,20297,10266,12,679,112,5,92,12866.25,100,0,Washington Heights (South),Excellent,Excellent,Manhattan,Manhattan,"list(c(-73.939524, -73.942054, -73.944069, -73.943187, -73.947005, -73.952095189942, -73.9521001021992, -73.953982, -73.9555356566198, -73.9576235765217, -73.9586114327074, -73.950279, -73.948291, -73.945824, -73.94298, -73.941368, -73.940346, -73.940368, -73.939155, -73.938492, -73.938037, -73.937383, -73.936691, -73.935079, -73.935567, -73.934671, -73.933716, -73.933233, -73.932325, -73.931851, -73.931393, -73.932849, -73.934239, -73.935471, -73.936397, -73.93707, -73.937672, -73.938036, -73.939524, 
40.847838, 40.848317, 40.84785, 40.849755, 40.850459, 40.8514416659872, 40.8514327057061, 40.848, 40.8444367223176, 40.8396481234123, 40.8373824967255, 40.834326, 40.833861, 40.832766, 40.831568, 40.830891, 40.830458, 40.831468, 40.833278, 40.833843, 40.834286, 40.83569, 40.837193, 40.839267, 40.841713, 40.842958, 40.844247, 40.84491, 40.846154, 40.846803, 40.847428, 40.848038, 40.848626, 40.849145, 40.849541, 40.848939, 40.848392, 40.847558, 40.847838))"
MN1202,80126,65630.83333333333,14112,8591,1522.9166666666667,4021,50116,23163,3260,33,2156,19876,16541,5292,19,599,127,6,70,8031.166666666667,100,0,Washington Heights (North),Excellent,Excellent,Manhattan,Manhattan,"list(c(-73.9457261176646, -73.948281, -73.952095189942, -73.947005, -73.943187, -73.944069, -73.942054, -73.939524, -73.938036, -73.937672, -73.93707, -73.936397, -73.935471, -73.934239, -73.932849, -73.931393, -73.930621, -73.929777, -73.927477, -73.927695, -73.924692, -73.925192, -73.927266, -73.925175, -73.924877, -73.924742, -73.925373, -73.926011, -73.927269, -73.928057, -73.928722, -73.930919, -73.931277, -73.932521, -73.9381535187682, -73.9457261176646, 40.8624818021634, 40.858399, 40.8514416659872, 
40.850459, 40.849755, 40.84785, 40.848317, 40.847838, 40.847558, 40.848392, 40.848939, 40.849541, 40.849145, 40.848626, 40.848038, 40.847428, 40.848481, 40.84815, 40.850694, 40.852488, 40.856642, 40.858029, 40.857929, 40.860309, 40.861541, 40.861594, 40.862582, 40.863575, 40.865535, 40.8662, 40.866743, 40.868571, 40.868844, 40.869914, 40.8745831121645, 40.8624818021634))"
MN1203,41936,57203.166666666664,7643,6410,1327.3333333333333,1193,29294,8112,2634,15,1196,9731,8613,3456,9,431,54,3,33,5643,100,0,Inwood,Excellent,Excellent,Manhattan,Manhattan,"list(c(-73.919458, -73.919255, -73.92133, -73.922145, -73.923821, -73.926233, -73.928722, -73.928057, -73.927269, -73.926011, -73.925373, -73.924742, -73.922958, -73.922867, -73.92216, -73.920958, -73.920005, -73.91929, -73.91434, -73.909804, -73.908605, -73.910485, -73.911435, -73.912269, -73.914009, -73.915056, -73.916278, -73.918459, -73.919458, 40.872249, 40.871008, 40.869571, 40.86915, 40.869018, 40.868506, 40.866743, 40.8662, 40.865535, 40.863575, 40.862582, 40.861594, 40.858914, 40.855872, 
40.855607, 40.855112, 40.856679, 40.857475, 40.862521, 40.868282, 40.871678, 40.874015, 40.873297, 40.872518, 40.87116, 40.871603, 40.872116, 40.873022, 40.872249))"
MN1291,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,1,1,1,1,14,NA,100,9,Highbridge Park,Excellent,Excellent,Manhattan,Manhattan,"list(c(-73.940346, -73.940167, -73.939343, -73.938683, -73.937957, -73.936496, -73.934402, -73.934705, -73.933006, -73.930606, -73.930406, -73.928159, -73.927296, -73.923904, -73.922978, -73.921215, -73.920958, -73.92216, -73.922867, -73.922958, -73.924742, -73.924877, -73.925175, -73.927266, -73.925192, -73.924692, -73.927695, -73.927477, -73.929777, -73.930621, -73.931393, -73.931851, -73.932325, -73.933233, -73.933716, -73.934671, -73.935567, -73.935079, -73.936691, -73.937383, -73.938037, -73.938492, 
-73.939155, -73.940368, -73.940346, 40.830458, 40.830383, 40.831612, 40.832801, 40.833454, 40.834569, 40.836054, 40.835626, 40.835679, 40.839679, 40.840279, 40.845492, 40.846557, 40.850488, 40.852022, 40.854693, 40.855112, 40.855607, 40.855872, 40.858914, 40.861594, 40.861541, 40.860309, 40.857929, 40.858029, 40.856642, 40.852488, 40.850694, 40.84815, 40.848481, 40.847428, 40.846803, 40.846154, 40.84491, 40.844247, 40.842958, 40.841713, 40.839267, 40.837193, 40.83569, 40.834286, 40.833843, 40.833278, 
40.831468, 40.830458))"
MN1292,22,NA,0,0,NA,0,3,4,13,0,2,2,5,0,1,1,2,1,3,NA,74.66416609947457,9,Inwood Hill Park,Limited,Typical,Manhattan,Manhattan,"list(c(-73.9381535187682, -73.932521, -73.931277, -73.930919, -73.928722, -73.926233, -73.923821, -73.922145, -73.92133, -73.919255, -73.919458, -73.918459, -73.916278, -73.915056, -73.914009, -73.912269, -73.911435, -73.910485, -73.9152, -73.919808, -73.92163, -73.922602, -73.924974, -73.933406, -73.938081, -73.9381535187682, 40.8745831121645, 40.869914, 40.868844, 40.868571, 40.866743, 40.868506, 40.869018, 40.86915, 40.869571, 40.871008, 40.872249, 40.873022, 40.872116, 40.871603, 40.87116, 40.872518, 
40.873297, 40.874015, 40.875581, 40.876577, 40.878321, 40.878779, 40.879144, 40.882078, 40.874699, 40.8745831121645))"
