Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2/17/2024,AirNow,250250042,3,3.5,ug/m3 LC,15,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
2/18/2024,AirNow,250250042,3,5.3,ug/m3 LC,22,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
2/19/2024,AirNow,250250042,3,3.9,ug/m3 LC,16,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
2/20/2024,AirNow,250250042,3,3.6,ug/m3 LC,15,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
2/21/2024,AirNow,250250042,3,6.1,ug/m3 LC,25,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
2/22/2024,AirNow,250250042,3,6.3,ug/m3 LC,26,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
2/23/2024,AirNow,250250042,3,11.2,ug/m3 LC,47,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
2/24/2024,AirNow,250250042,3,6.5,ug/m3 LC,27,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
2/25/2024,AirNow,250250042,3,3.1,ug/m3 LC,13,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
2/26/2024,AirNow,250250042,3,5.4,ug/m3 LC,23,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
2/27/2024,AirNow,250250042,3,8.4,ug/m3 LC,35,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
2/28/2024,AirNow,250250042,3,6.6,ug/m3 LC,28,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
2/29/2024,AirNow,250250042,3,2,ug/m3 LC,8,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
3/1/2024,AirNow,250250042,3,4.7,ug/m3 LC,20,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
3/2/2024,AirNow,250250042,3,5.5,ug/m3 LC,23,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
3/3/2024,AirNow,250250042,3,2.8,ug/m3 LC,12,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
3/4/2024,AirNow,250250042,3,4.4,ug/m3 LC,18,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
3/5/2024,AirNow,250250042,3,3.9,ug/m3 LC,16,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
3/6/2024,AirNow,250250042,3,6.2,ug/m3 LC,26,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
3/7/2024,AirNow,250250042,3,1.2,ug/m3 LC,5,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
3/8/2024,AirNow,250250042,3,3.5,ug/m3 LC,15,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
3/9/2024,AirNow,250250042,3,6.6,ug/m3 LC,28,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
3/10/2024,AirNow,250250042,3,1.7,ug/m3 LC,7,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
3/11/2024,AirNow,250250042,3,1.1,ug/m3 LC,5,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
3/12/2024,AirNow,250250042,3,2,ug/m3 LC,8,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
3/13/2024,AirNow,250250042,3,3.4,ug/m3 LC,14,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
3/14/2024,AirNow,250250042,3,5.2,ug/m3 LC,22,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
3/15/2024,AirNow,250250042,3,4.9,ug/m3 LC,20,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
3/16/2024,AirNow,250250042,3,4.6,ug/m3 LC,19,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
3/17/2024,AirNow,250250042,3,4.3,ug/m3 LC,18,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
3/18/2024,AirNow,250250042,3,2.2,ug/m3 LC,9,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
3/19/2024,AirNow,250250042,3,2.1,ug/m3 LC,9,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
3/20/2024,AirNow,250250042,3,4.6,ug/m3 LC,19,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
3/21/2024,AirNow,250250042,3,1.6,ug/m3 LC,7,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
3/22/2024,AirNow,250250042,3,2.8,ug/m3 LC,12,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
3/23/2024,AirNow,250250042,3,4.4,ug/m3 LC,18,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
3/24/2024,AirNow,250250042,3,2.8,ug/m3 LC,12,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
3/25/2024,AirNow,250250042,3,5.1,ug/m3 LC,21,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
3/26/2024,AirNow,250250042,3,4.3,ug/m3 LC,18,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
3/27/2024,AirNow,250250042,3,5.6,ug/m3 LC,23,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
3/28/2024,AirNow,250250042,3,5.7,ug/m3 LC,24,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
3/29/2024,AirNow,250250042,3,4.3,ug/m3 LC,18,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
3/30/2024,AirNow,250250042,3,2.4,ug/m3 LC,10,DUDLEY SQUARE ROXBURY,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.3295,-71.0826
1/1/2024,AirNow,250250044,3,4.6,ug/m3 LC,19,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
1/2/2024,AirNow,250250044,3,6.3,ug/m3 LC,26,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
1/3/2024,AirNow,250250044,3,7.1,ug/m3 LC,30,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
1/4/2024,AirNow,250250044,3,4.7,ug/m3 LC,20,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
1/5/2024,AirNow,250250044,3,3.3,ug/m3 LC,14,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
1/6/2024,AirNow,250250044,3,6.7,ug/m3 LC,28,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
1/7/2024,AirNow,250250044,3,3.8,ug/m3 LC,16,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
1/8/2024,AirNow,250250044,3,7.8,ug/m3 LC,33,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
1/9/2024,AirNow,250250044,3,6.8,ug/m3 LC,28,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
1/10/2024,AirNow,250250044,3,3.3,ug/m3 LC,14,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
1/11/2024,AirNow,250250044,3,3.3,ug/m3 LC,14,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
1/12/2024,AirNow,250250044,3,5.7,ug/m3 LC,24,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
1/13/2024,AirNow,250250044,3,4.6,ug/m3 LC,19,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
1/14/2024,AirNow,250250044,3,4.7,ug/m3 LC,20,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
1/15/2024,AirNow,250250044,3,7,ug/m3 LC,29,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
1/16/2024,AirNow,250250044,3,7.4,ug/m3 LC,31,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
1/17/2024,AirNow,250250044,3,13,ug/m3 LC,53,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
1/18/2024,AirNow,250250044,3,11.2,ug/m3 LC,47,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
1/19/2024,AirNow,250250044,3,10.6,ug/m3 LC,44,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
1/20/2024,AirNow,250250044,3,4.8,ug/m3 LC,20,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
1/21/2024,AirNow,250250044,3,9.9,ug/m3 LC,41,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
1/22/2024,AirNow,250250044,3,9.5,ug/m3 LC,40,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
1/23/2024,AirNow,250250044,3,11.1,ug/m3 LC,46,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
1/24/2024,AirNow,250250044,3,14.7,ug/m3 LC,56,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
1/25/2024,AirNow,250250044,3,5.1,ug/m3 LC,21,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
1/26/2024,AirNow,250250044,3,3.3,ug/m3 LC,14,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
1/27/2024,AirNow,250250044,3,4.9,ug/m3 LC,20,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
1/28/2024,AirNow,250250044,3,4.4,ug/m3 LC,18,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
1/29/2024,AirNow,250250044,3,2.7,ug/m3 LC,11,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
1/30/2024,AirNow,250250044,3,3.5,ug/m3 LC,15,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
1/31/2024,AirNow,250250044,3,7.2,ug/m3 LC,30,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
2/1/2024,AirNow,250250044,3,14.2,ug/m3 LC,55,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
2/2/2024,AirNow,250250044,3,13.8,ug/m3 LC,55,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
2/3/2024,AirNow,250250044,3,4.6,ug/m3 LC,19,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
2/4/2024,AirNow,250250044,3,4.1,ug/m3 LC,17,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
2/5/2024,AirNow,250250044,3,3.4,ug/m3 LC,14,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
2/6/2024,AirNow,250250044,3,2.9,ug/m3 LC,12,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
2/7/2024,AirNow,250250044,3,4.6,ug/m3 LC,19,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
2/8/2024,AirNow,250250044,3,8,ug/m3 LC,33,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
2/9/2024,AirNow,250250044,3,7,ug/m3 LC,29,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
2/10/2024,AirNow,250250044,3,11.9,ug/m3 LC,50,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
2/11/2024,AirNow,250250044,3,4.8,ug/m3 LC,20,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
2/12/2024,AirNow,250250044,3,4.7,ug/m3 LC,20,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
2/13/2024,AirNow,250250044,3,4.9,ug/m3 LC,20,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
2/14/2024,AirNow,250250044,3,5.1,ug/m3 LC,21,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
2/15/2024,AirNow,250250044,3,4,ug/m3 LC,17,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
2/16/2024,AirNow,250250044,3,6.2,ug/m3 LC,26,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
2/17/2024,AirNow,250250044,3,4.5,ug/m3 LC,19,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
2/18/2024,AirNow,250250044,3,5.7,ug/m3 LC,24,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
2/19/2024,AirNow,250250044,3,4.6,ug/m3 LC,19,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
2/20/2024,AirNow,250250044,3,4,ug/m3 LC,17,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
2/21/2024,AirNow,250250044,3,6.3,ug/m3 LC,26,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
2/22/2024,AirNow,250250044,3,8.1,ug/m3 LC,34,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
2/23/2024,AirNow,250250044,3,12.4,ug/m3 LC,52,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
2/24/2024,AirNow,250250044,3,7.9,ug/m3 LC,33,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
2/25/2024,AirNow,250250044,3,3.5,ug/m3 LC,15,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
2/26/2024,AirNow,250250044,3,6.8,ug/m3 LC,28,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
2/27/2024,AirNow,250250044,3,8.7,ug/m3 LC,36,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
2/28/2024,AirNow,250250044,3,7.6,ug/m3 LC,32,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
2/29/2024,AirNow,250250044,3,3.7,ug/m3 LC,15,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
3/1/2024,AirNow,250250044,3,5.1,ug/m3 LC,21,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
3/2/2024,AirNow,250250044,3,5.3,ug/m3 LC,22,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
3/3/2024,AirNow,250250044,3,3.7,ug/m3 LC,15,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
3/4/2024,AirNow,250250044,3,4,ug/m3 LC,17,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
3/5/2024,AirNow,250250044,3,3.3,ug/m3 LC,14,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
3/6/2024,AirNow,250250044,3,6,ug/m3 LC,25,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
3/7/2024,AirNow,250250044,3,1.4,ug/m3 LC,6,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
3/8/2024,AirNow,250250044,3,3.2,ug/m3 LC,13,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
3/9/2024,AirNow,250250044,3,6.6,ug/m3 LC,28,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
3/10/2024,AirNow,250250044,3,2.3,ug/m3 LC,10,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
3/11/2024,AirNow,250250044,3,1.7,ug/m3 LC,7,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
3/12/2024,AirNow,250250044,3,2.5,ug/m3 LC,10,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
3/13/2024,AirNow,250250044,3,3,ug/m3 LC,13,VON HILLERN ST,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,25,Suffolk,42.325186,-71.056061
